"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","114","250","3","0.527","0.66","35","14","2","1","48","0.1","15","137","20","0.01","8","0.5","""526123751""","-1383.804217491937","-1383.804217491937","-1383.804217491937","0","-1383.804217491937"
"1","115","250","3","0.527","0.66","35","14","2","1","48","0.1","15","137","20","0.01","8","0.5","""-1559560672""","318.6597422643323","318.6597422643323","318.6597422643323","0","318.6597422643323"
"1","116","250","3","0.527","0.66","35","36","2","3","48","0.1","15","70","20","0.01","8","0.5","""-191557460""","4818.329700630684","4818.329700630684","4818.329700630684","0","4818.329700630684"
"1","117","250","3","0.527","0.66","35","36","2","3","48","0.1","15","70","20","0.01","8","0.5","""821897169""","2923.6903664411816","2923.6903664411816","2923.6903664411816","0","2923.6903664411816"
"1","118","250","3","0.527","0.66","35","36","2","3","48","0.1","15","70","20","0.01","8","0.5","""-580296566""","1621.7387408129148","1621.7387408129148","1621.7387408129148","0","1621.7387408129148"
"1","119","250","3","0.527","0.66","35","36","2","3","48","0.1","15","70","20","0.01","8","0.5","""1849021620""","63.75822574891322","63.75822574891322","63.75822574891322","0","63.75822574891322"
"1","120","250","3","0.527","0.66","35","36","2","3","48","0.1","15","70","20","0.01","8","0.5","""1646453313""","3508.803368575722","3508.803368575722","3508.803368575722","0","3508.803368575722"
"1","121","250","3","0.527","0.66","35","44","2","2","48","0.1","15","197","20","0.01","8","0.5","""473383144""","5457.30258129299","5457.30258129299","5457.30258129299","0","5457.30258129299"
"1","122","250","3","0.527","0.66","35","44","2","2","48","0.1","15","197","20","0.01","8","0.5","""-437505892""","3885.5321373518827","3885.5321373518827","3885.5321373518827","0","3885.5321373518827"
"1","123","250","3","0.527","0.66","35","44","2","2","48","0.1","15","197","20","0.01","8","0.5","""190694817""","2077.4505330895277","2077.4505330895277","2077.4505330895277","0","2077.4505330895277"
"1","124","250","3","0.527","0.66","35","44","2","2","48","0.1","15","197","20","0.01","8","0.5","""530556181""","4584.268781252847","4584.268781252847","4584.268781252847","0","4584.268781252847"
"1","125","250","3","0.527","0.66","35","44","2","2","48","0.1","15","197","20","0.01","8","0.5","""1667780535""","5612.251599131102","5612.251599131102","5612.251599131102","0","5612.251599131102"
"1","126","250","3","0.527","0.66","35","30","2","3","48","0.1","15","148","20","0.01","8","0.5","""-1160099336""","3895.7827454758276","3895.7827454758276","3895.7827454758276","0","3895.7827454758276"
"1","127","250","3","0.527","0.66","35","30","2","3","48","0.1","15","148","20","0.01","8","0.5","""-1880579080""","7478.8682413399265","7478.8682413399265","7478.8682413399265","0","7478.8682413399265"
"1","128","250","3","0.527","0.66","35","30","2","3","48","0.1","15","148","20","0.01","8","0.5","""1376487910""","4400.561768134673","4400.561768134673","4400.561768134673","0","4400.561768134673"
