"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","92","250","3","0.527","0.66","35","16","2","1","48","0.1","15","57","20","0.01","8","0.5","""1894261628""","1065.572163841423","1065.572163841423","1065.572163841423","0","1065.572163841423"
"1","93","250","3","0.527","0.66","35","16","2","1","48","0.1","15","57","20","0.01","8","0.5","""-1345237156""","1404.618863299465","1404.618863299465","1404.618863299465","0","1404.618863299465"
"1","94","250","3","0.527","0.66","35","16","2","1","48","0.1","15","57","20","0.01","8","0.5","""725702096""","448.9715525997249","448.9715525997249","448.9715525997249","0","448.9715525997249"
"1","95","250","3","0.527","0.66","35","16","2","1","48","0.1","15","57","20","0.01","8","0.5","""-35840069""","175.72219691632023","175.72219691632023","175.72219691632023","0","175.72219691632023"
"1","96","250","3","0.527","0.66","35","14","2","3","48","0.1","15","118","20","0.01","8","0.5","""1679030478""","6459.74772084245","6459.74772084245","6459.74772084245","0","6459.74772084245"
"1","97","250","3","0.527","0.66","35","14","2","3","48","0.1","15","118","20","0.01","8","0.5","""2140822786""","6413.034467793718","6413.034467793718","6413.034467793718","0","6413.034467793718"
"1","98","250","3","0.527","0.66","35","14","2","3","48","0.1","15","118","20","0.01","8","0.5","""-495459920""","3947.2433449310865","3947.2433449310865","3947.2433449310865","0","3947.2433449310865"
"1","99","250","3","0.527","0.66","35","14","2","3","48","0.1","15","118","20","0.01","8","0.5","""1266322959""","5549.633271246312","5549.633271246312","5549.633271246312","0","5549.633271246312"
"1","100","250","3","0.527","0.66","35","14","2","3","48","0.1","15","118","20","0.01","8","0.5","""-178759777""","8769.654709162718","8769.654709162718","8769.654709162718","0","8769.654709162718"
"1","101","250","3","0.527","0.66","35","22","2","3","48","0.1","15","159","20","0.01","8","0.5","""-1095830302""","5646.76083773196","5646.76083773196","5646.76083773196","0","5646.76083773196"
"1","102","250","3","0.527","0.66","35","22","2","3","48","0.1","15","159","20","0.01","8","0.5","""1282189696""","5455.068520398815","5455.068520398815","5455.068520398815","0","5455.068520398815"
"1","103","250","3","0.527","0.66","35","22","2","3","48","0.1","15","159","20","0.01","8","0.5","""-1549055933""","8137.967500465903","8137.967500465903","8137.967500465903","0","8137.967500465903"
"1","104","250","3","0.527","0.66","35","22","2","3","48","0.1","15","159","20","0.01","8","0.5","""1466798320""","4055.6259805486557","4055.6259805486557","4055.6259805486557","0","4055.6259805486557"
"1","105","250","3","0.527","0.66","35","22","2","3","48","0.1","15","159","20","0.01","8","0.5","""-1638548629""","6772.0780168521815","6772.0780168521815","6772.0780168521815","0","6772.0780168521815"
"1","106","250","3","0.527","0.66","35","38","2","2","48","0.1","15","138","20","0.01","8","0.5","""-1396276122""","3742.181499922342","3742.181499922342","3742.181499922342","0","3742.181499922342"
"1","107","250","3","0.527","0.66","35","38","2","2","48","0.1","15","138","20","0.01","8","0.5","""-625176061""","3887.7374274675494","3887.7374274675494","3887.7374274675494","0","3887.7374274675494"
"1","108","250","3","0.527","0.66","35","38","2","2","48","0.1","15","138","20","0.01","8","0.5","""-683170629""","2420.142509397668","2420.142509397668","2420.142509397668","0","2420.142509397668"
"1","109","250","3","0.527","0.66","35","38","2","2","48","0.1","15","138","20","0.01","8","0.5","""-1119174945""","3016.601850790245","3016.601850790245","3016.601850790245","0","3016.601850790245"
"1","110","250","3","0.527","0.66","35","38","2","2","48","0.1","15","138","20","0.01","8","0.5","""948964693""","4305.656291966334","4305.656291966334","4305.656291966334","0","4305.656291966334"
"1","111","250","3","0.527","0.66","35","26","2","2","48","0.1","15","133","20","0.01","8","0.5","""-157140289""","2413.92588992913","2413.92588992913","2413.92588992913","0","2413.92588992913"
"1","112","250","3","0.527","0.66","35","26","2","2","48","0.1","15","133","20","0.01","8","0.5","""2068151369""","5824.3821491002345","5824.3821491002345","5824.3821491002345","0","5824.3821491002345"
"1","113","250","3","0.527","0.66","35","26","2","2","48","0.1","15","133","20","0.01","8","0.5","""937758401""","5056.754263549825","5056.754263549825","5056.754263549825","0","5056.754263549825"
"1","114","250","3","0.527","0.66","35","26","2","2","48","0.1","15","133","20","0.01","8","0.5","""2030846036""","2458.7060455006867","2458.7060455006867","2458.7060455006867","0","2458.7060455006867"
"1","115","250","3","0.527","0.66","35","26","2","2","48","0.1","15","133","20","0.01","8","0.5","""-1186075558""","3184.179451578572","3184.179451578572","3184.179451578572","0","3184.179451578572"
"1","116","250","3","0.527","0.66","35","12","2","2","48","0.1","15","184","20","0.01","8","0.5","""1020629401""","10795.535104696497","10795.535104696497","10795.535104696497","0","10795.535104696497"
"1","117","250","3","0.527","0.66","35","12","2","2","48","0.1","15","184","20","0.01","8","0.5","""-1053178894""","4507.820639847079","4507.820639847079","4507.820639847079","0","4507.820639847079"
