"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","216","250","3","0.527","0.66","35","36","2","3","48","0.1","15","76","20","0.01","8","0.5","""-1014018793""","1682.7474109082168","1682.7474109082168","1682.7474109082168","0","1682.7474109082168"
"1","217","250","3","0.527","0.66","35","36","2","3","48","0.1","15","76","20","0.01","8","0.5","""619284460""","5256.791253731577","5256.791253731577","5256.791253731577","0","5256.791253731577"
"1","218","250","3","0.527","0.66","35","36","2","3","48","0.1","15","76","20","0.01","8","0.5","""-777122918""","1433.3081501738857","1433.3081501738857","1433.3081501738857","0","1433.3081501738857"
"1","219","250","3","0.527","0.66","35","36","2","3","48","0.1","15","76","20","0.01","8","0.5","""-66088458""","1306.6750618340375","1306.6750618340375","1306.6750618340375","0","1306.6750618340375"
"1","220","250","3","0.527","0.66","35","36","2","3","48","0.1","15","76","20","0.01","8","0.5","""1333437153""","3067.437029868636","3067.437029868636","3067.437029868636","0","3067.437029868636"
"1","221","250","3","0.527","0.66","35","28","2","2","48","0.1","15","98","20","0.01","8","0.5","""-2039361510""","2594.214645465908","2594.214645465908","2594.214645465908","0","2594.214645465908"
"1","222","250","3","0.527","0.66","35","28","2","2","48","0.1","15","98","20","0.01","8","0.5","""-3404320""","641.6311403539611","641.6311403539611","641.6311403539611","0","641.6311403539611"
"1","223","250","3","0.527","0.66","35","28","2","2","48","0.1","15","98","20","0.01","8","0.5","""488814070""","1457.5654584679219","1457.5654584679219","1457.5654584679219","0","1457.5654584679219"
"1","224","250","3","0.527","0.66","35","28","2","2","48","0.1","15","98","20","0.01","8","0.5","""-715473216""","545.3273280315062","545.3273280315062","545.3273280315062","0","545.3273280315062"
"1","225","250","3","0.527","0.66","35","28","2","2","48","0.1","15","98","20","0.01","8","0.5","""-1135472494""","1272.4994000315723","1272.4994000315723","1272.4994000315723","0","1272.4994000315723"
"1","226","250","3","0.527","0.66","35","14","2","3","48","0.1","15","76","20","0.01","8","0.5","""-1487830584""","1046.092362794628","1046.092362794628","1046.092362794628","0","1046.092362794628"
"1","227","250","3","0.527","0.66","35","14","2","3","48","0.1","15","76","20","0.01","8","0.5","""1779910444""","1401.659829323712","1401.659829323712","1401.659829323712","0","1401.659829323712"
"1","228","250","3","0.527","0.66","35","14","2","3","48","0.1","15","76","20","0.01","8","0.5","""1425559905""","2177.3395446241593","2177.3395446241593","2177.3395446241593","0","2177.3395446241593"
"1","229","250","3","0.527","0.66","35","14","2","3","48","0.1","15","76","20","0.01","8","0.5","""-568864313""","-1433.0372776464023","-1433.0372776464023","-1433.0372776464023","0","-1433.0372776464023"
"1","230","250","3","0.527","0.66","35","14","2","3","48","0.1","15","76","20","0.01","8","0.5","""-307993175""","2836.2179292708465","2836.2179292708465","2836.2179292708465","0","2836.2179292708465"
"1","231","250","3","0.527","0.66","35","46","2","3","48","0.1","15","38","20","0.01","8","0.5","""-652198368""","321.4003767407471","321.4003767407471","321.4003767407471","0","321.4003767407471"
"1","232","250","3","0.527","0.66","35","46","2","3","48","0.1","15","38","20","0.01","8","0.5","""-102618826""","2110.306667594725","2110.306667594725","2110.306667594725","0","2110.306667594725"
"1","233","250","3","0.527","0.66","35","46","2","3","48","0.1","15","38","20","0.01","8","0.5","""-2124811177""","711.1136603070544","711.1136603070544","711.1136603070544","0","711.1136603070544"
"1","234","250","3","0.527","0.66","35","46","2","3","48","0.1","15","38","20","0.01","8","0.5","""-1855200518""","1990.6448293102146","1990.6448293102146","1990.6448293102146","0","1990.6448293102146"
